time,open,high,low,close
2022-08-29T15:30:00+02:00,4026.5,4043,4019.9,4036.2
2022-08-29T15:45:00+02:00,4036.6,4046.6,4028.2,4033.3
2022-08-29T16:00:00+02:00,4033,4042.2,4029.5,4036.7
2022-08-29T16:15:00+02:00,4036.4,4050,4036,4038.9
2022-08-29T16:30:00+02:00,4038.8,4044.6,4022.5,4028.4
2022-08-29T16:45:00+02:00,4028.3,4030.1,4016.2,4018.4
2022-08-29T17:00:00+02:00,4018.5,4027.8,4017.3,4021.8
2022-08-29T17:15:00+02:00,4021.8,4032.2,4020.9,4026.3
2022-08-29T17:30:00+02:00,4026.6,4039.9,4023.2,4025.8
2022-08-29T17:45:00+02:00,4026.1,4040.1,4024.8,4038.8
2022-08-29T18:00:00+02:00,4038.8,4048.3,4038,4043.6
2022-08-29T18:15:00+02:00,4043.5,4049.3,4041,4043
2022-08-29T18:30:00+02:00,4043.2,4044.2,4035.5,4043.9
2022-08-29T18:45:00+02:00,4043.9,4057.8,4042.3,4051.3
2022-08-29T19:00:00+02:00,4051,4056.8,4049.2,4051.9
2022-08-29T19:15:00+02:00,4051.8,4052.3,4043,4049.4
2022-08-29T19:30:00+02:00,4049.5,4060.9,4047.6,4060.1
2022-08-29T19:45:00+02:00,4059.8,4063.3,4052.5,4055.6
2022-08-29T20:00:00+02:00,4055.5,4056.3,4046.9,4047.9
2022-08-29T20:15:00+02:00,4047.6,4048.9,4042.5,4045.3
2022-08-29T20:30:00+02:00,4045.3,4054.9,4044.9,4054.1
2022-08-29T20:45:00+02:00,4054.1,4054.6,4041.5,4050.9
2022-08-29T21:00:00+02:00,4050.8,4060.9,4050,4056.7
2022-08-29T21:15:00+02:00,4056.7,4058.5,4045.5,4046.4
2022-08-29T21:30:00+02:00,4046.5,4052.4,4043,4050.7
2022-08-29T21:45:00+02:00,4050.7,4050.8,4028.5,4031
2022-08-29T22:00:00+02:00,4030.9,4034.2,4029.2,4030.8
2022-08-29T22:15:00+02:00,4030.9,4030.9,4029.2,4029.8
2022-08-29T22:30:00+02:00,4030,4033,4029.8,4032.8
2022-08-29T22:45:00+02:00,4033.4,4035.1,4032.7,4035
2022-08-30T00:00:00+02:00,4034.7,4037.1,4033.9,4035.2
2022-08-30T00:15:00+02:00,4035.1,4036.4,4033.3,4033.4
2022-08-30T00:30:00+02:00,4033.7,4034.6,4033,4034.2
2022-08-30T00:45:00+02:00,4033.7,4034.4,4033.2,4033.8
2022-08-30T01:00:00+02:00,4033.9,4034.8,4031.2,4033.2
