time,open,high,low,close,ATR,Plot,Plot,Plot,Plot
2021-12-02T04:00:00+01:00,0.68218,0.68218,0.68164,0.68208,0.001231353198012268,0.6825129018477255,0.6827784012739477,0.6837605596654425,0.6874150046413049
2021-12-02T05:00:00+01:00,0.68208,0.68236,0.68133,0.6815,0.0012169708267256755,0.682416435005085,0.6827282678906557,0.6837157961077109,0.6873561488737298
2021-12-02T06:00:00+01:00,0.6815,0.68178,0.68112,0.68148,0.0011771871962452777,0.6823272507188864,0.6826793162086692,0.6836715229174593,0.6872976797307075
2021-12-02T07:00:00+01:00,0.68148,0.68164,0.68092,0.68162,0.0011445309679420474,0.6822598935075639,0.6826377743965645,0.6836308987012719,0.6872411854050289
2021-12-02T08:00:00+01:00,0.68162,0.68199,0.68088,0.68116,0.0011420644702318972,0.6821551417449387,0.6825798224594443,0.683581970014118,0.6871806760975161
2021-12-02T09:00:00+01:00,0.68116,0.68228,0.68089,0.68198,0.0011597741509296188,0.6821384615787541,0.6825563000100543,0.6835502478356207,0.6871289280766453
2021-12-02T10:00:00+01:00,0.68198,0.6821,0.68133,0.6821,0.0011319331401489353,0.6821347985712537,0.682538405892013,0.6835215300566975,0.6870788889913055
2021-12-02T11:00:00+01:00,0.6821,0.68236,0.68104,0.68136,0.0011453664872811532,0.6820610082311342,0.6824921938962477,0.6834787274813173,0.6870219846232328
2021-12-02T12:00:00+01:00,0.68136,0.68151,0.68074,0.68132,0.0011185545953324948,0.6819904360186453,0.6824462255081596,0.6834359804024793,0.6869652484578276
2021-12-02T13:00:00+01:00,0.68132,0.68146,0.68014,0.68109,0.0011329435528087443,0.6819046802073457,0.6823930401941141,0.6833895253450045,0.6869067882741676
2021-12-02T14:00:00+01:00,0.68109,0.6811,0.67993,0.68042,0.0011355904418938344,0.6817632820923605,0.6823156660688547,0.6833307228629252,0.6868422431172108
2021-12-02T15:00:00+01:00,0.68042,0.68227,0.67992,0.68227,0.0012223339817585659,0.6818115409407071,0.6823138752426251,0.6833097184497979,0.6867967481608206
2021-12-02T16:00:00+01:00,0.68227,0.68312,0.68128,0.68149,0.001266452983061522,0.6817809179939731,0.6822815664095809,0.683273684421089,0.6867439446965338
2021-12-02T17:00:00+01:00,0.68149,0.68216,0.68104,0.68155,0.0012559920556999855,0.6817589258040709,0.6822528775307738,0.683239552056315,0.6866922636547772
2021-12-02T18:00:00+01:00,0.68155,0.68184,0.68076,0.68099,0.0012434211945785557,0.6816856947751118,0.6822033529217238,0.6831950064710415,0.6866355247129386
2021-12-02T19:00:00+01:00,0.68099,0.68099,0.68028,0.68088,0.0012053196806800866,0.6816089619393868,0.682151456728715,0.6831491647587437,0.6865782558103224
2021-12-02T20:00:00+01:00,0.68088,0.68121,0.6805,0.68089,0.001169939703488651,0.6815404893737309,0.6821019878373928,0.683104428822927,0.6865216562500207
2021-12-02T21:00:00+01:00,0.68089,0.68166,0.68068,0.6816,0.001156372581810897,0.6815461570524232,0.682082302039848,0.683074638153166,0.6864726845460404
2021-12-02T22:00:00+01:00,0.6816,0.68196,0.68142,0.6819,0.0011123459688244031,0.6815798563807638,0.6820751529402461,0.6830513779917172,0.6864271851973236
2021-12-02T23:00:00+01:00,0.6819,0.68293,0.68137,0.68164,0.0011443212567655175,0.6815855843445006,0.68205808811906,0.6830234299126733,0.6863795515137682
2021-12-03T00:00:00+01:00,0.68164,0.68198,0.68108,0.68114,0.0011268697384251242,0.6815431477402624,0.6820220846634106,0.6829861342708382,0.6863274166728351
2021-12-03T01:00:00+01:00,0.68114,0.68114,0.67983,0.67988,0.0011399504713947527,0.6813847527173802,0.6819380813432769,0.6829246266615147,0.6862632632731055
2021-12-03T02:00:00+01:00,0.67988,0.68001,0.67862,0.67903,0.0011578111520094134,0.6811604905538202,0.6818240389376582,0.6828475053414846,0.6861912905042189
2021-12-03T03:00:00+01:00,0.67903,0.67908,0.67856,0.67866,0.0011122532125801671,0.6809223485963135,0.6816999589793187,0.6827645844436334,0.6861163522902466
