time,open,high,low,close
2021-02-17T12:00:00+01:00,5778,5786.2,5772.6,5785.8
2021-02-17T13:00:00+01:00,5785.8,5787.4,5779.2,5779.8
2021-02-17T14:00:00+01:00,5779.8,5786.6,5774.1,5776.6
2021-02-17T15:00:00+01:00,5776.6,5781.2,5752.2,5771.2
2021-02-17T16:00:00+01:00,5771.2,5783,5752.6,5767.8
2021-02-17T17:00:00+01:00,5767.8,5769.8,5755.1,5764.8
2021-02-17T18:00:00+01:00,5764.8,5770.8,5762.9,5768.1
2021-02-17T19:00:00+01:00,5768.1,5773.8,5767.4,5771
2021-02-17T20:00:00+01:00,5771,5779.9,5771,5779.3
2021-02-17T21:00:00+01:00,5779.3,5786.6,5776.6,5778.2
2021-02-18T08:00:00+01:00,5778.2,5778.2,5752.4,5757.6
2021-02-18T09:00:00+01:00,5757.6,5777.4,5750.6,5777
2021-02-18T10:00:00+01:00,5777,5777.2,5747,5755.1
2021-02-18T11:00:00+01:00,5755.1,5761,5739.2,5739.6
2021-02-18T12:00:00+01:00,5739.6,5749.6,5727.6,5749
2021-02-18T13:00:00+01:00,5749,5759,5747,5750.6
2021-02-18T14:00:00+01:00,5750.6,5752.6,5731.6,5734.2
2021-02-18T15:00:00+01:00,5734.2,5754.6,5730.6,5748.6
2021-02-18T16:00:00+01:00,5748.6,5749,5718.8,5720.8
2021-02-18T17:00:00+01:00,5720.8,5737.6,5720,5726.8
2021-02-18T18:00:00+01:00,5726.8,5729.8,5720.3,5726.9
2021-02-18T19:00:00+01:00,5726.9,5738,5723.6,5735.6
2021-02-18T20:00:00+01:00,5735.6,5745.3,5735.6,5744.1
2021-02-18T21:00:00+01:00,5744.1,5746.9,5740.4,5741.6
2021-02-19T08:00:00+01:00,5741.6,5746.3,5732.1,5737.8
2021-02-19T09:00:00+01:00,5737.8,5757.2,5732.8,5751.6
2021-02-19T10:00:00+01:00,5751.6,5764.4,5744.8,5755.6
2021-02-19T11:00:00+01:00,5755.6,5766.2,5748.6,5765.4
2021-02-19T12:00:00+01:00,5765.4,5769.2,5752,5753.8
2021-02-19T13:00:00+01:00,5753.8,5773.4,5753.8,5768.6
2021-02-19T14:00:00+01:00,5768.6,5778.2,5767,5774.4
2021-02-19T15:00:00+01:00,5774.4,5775.6,5761.6,5774.2
2021-02-19T16:00:00+01:00,5774.2,5780.2,5767.6,5777.8
2021-02-19T17:00:00+01:00,5777.8,5784,5770.1,5771.5
2021-02-19T18:00:00+01:00,5771.5,5774.4,5762.6,5765.6
2021-02-19T19:00:00+01:00,5765.6,5767.8,5758,5767.8
2021-02-19T20:00:00+01:00,5767.8,5769.3,5758.6,5764.5
2021-02-19T21:00:00+01:00,5764.5,5769.9,5760.4,5763.6
2021-02-22T08:00:00+01:00,5763.6,5763.6,5738.3,5749.5
2021-02-22T09:00:00+01:00,5749.5,5749.5,5702,5714.2
