time,open,high,low,close,ATR,Plot,Plot,Plot,Plot,Basis,Upper,Lower,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA,K,D,Bollinger Bands %B
2018-09-14T09:00:00Z,1.17062,1.17091,1.1665,1.1667,0.002875529212742279,1.1647136425684,1.1625197037904849,1.1609394568303972,1.1604526869409715,1.1634529999999998,1.1718037032052868,1.1551022967947129,1.1665,1.17091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.25706819638084,93.41902273212692,0.6944147648514494
2018-09-14T13:00:00Z,1.1667,1.16727,1.16267,1.16385,0.0029987056975463973,1.164631390895219,1.1625718722692895,1.1609970913486072,1.1604864910510115,1.1635724999999997,1.1718739598128465,1.1552710401871529,1.16267,1.17091,1.16267,1.16727,NaN,NaN,NaN,NaN,NaN,NaN,48.8548080218624,76.37062540608105,0.5167139278064644
2018-09-14T17:00:00Z,1.16385,1.16385,1.16204,1.1625,0.002913798147721661,1.1644284012861505,1.1625690537489253,1.1610268519159614,1.1605065259659268,1.1638084999999996,1.1716958880990673,1.1559211119009318,NaN,NaN,1.16204,1.16727,NaN,NaN,NaN,NaN,NaN,NaN,15.521474688529063,48.211116968924074,0.41705112113386755
2018-09-16T21:00:00Z,1.1625,1.1634,1.1622,1.16298,0.002791383994312977,1.1642904583065172,1.162585169288183,1.1610655281156455,1.160531137647858,1.1640154999999996,1.1715811843064023,1.156449815693597,NaN,NaN,NaN,NaN,NaN,NaN,1.1622,1.1634,NaN,NaN,3.654483607332613,22.676922105907995,0.4315660052638318
2018-09-17T01:00:00Z,1.16298,1.16374,1.16252,1.16366,0.0026791422804334783,1.1642304146582776,1.162627319512176,1.1611169037965237,1.1605622706065857,1.1641759999999999,1.1715664841534241,1.1567855158465756,NaN,NaN,NaN,NaN,1.16252,1.16374,1.1622,1.16374,NaN,NaN,5.930379150355449,8.368779148739021,0.46509024379946196
2018-09-17T05:00:00Z,1.16366,1.16609,1.16181,1.1654,0.00279348926040252,1.1643418037384416,1.1627360520803258,1.1612017175827312,1.1606104072174654,1.1644579999999995,1.1715784342581992,1.1573375657418,NaN,NaN,NaN,NaN,1.16181,1.16609,1.16181,1.16609,NaN,NaN,16.19323638576567,8.592699714484551,0.566147650960731
2018-09-17T09:00:00Z,1.1654,1.16864,1.16472,1.16844,0.002873954313230906,1.1647321081443043,1.16295973631247,1.1613450499078255,1.1606883136133115,1.1649439999999998,1.1717515058592498,1.1581364941407497,1.16472,1.16864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.733750348065236,18.619121961395425,0.7567753941224886
2018-09-17T13:00:00Z,1.16844,1.16975,1.1681,1.16959,0.0027865290051429944,1.1651947645115135,1.1632197466531573,1.1615083162462845,1.1607768876072089,1.1654694999999997,1.1720022864670159,1.1589367135329836,1.16472,1.16975,1.1681,1.16975,NaN,NaN,NaN,NaN,NaN,NaN,51.78731038853457,33.904765707455134,0.8153707855602255
2018-09-17T17:00:00Z,1.16959,1.16982,1.16822,1.16825,0.0027017769333470693,1.1654857393199407,1.1634170114902884,1.161641814934477,1.1608512469345003,1.1659199999999996,1.1718907955939684,1.1599492044060309,NaN,NaN,1.1681,1.16982,NaN,NaN,NaN,NaN,NaN,NaN,58.2147273270622,47.91192935455397,0.6951163763128974
2018-09-17T21:00:00Z,1.16825,1.16885,1.16666,1.16744,0.0026652214381079867,1.1656718593847082,1.1635747757455712,1.1617566304803288,1.1609168066664952,1.1661439999999996,1.171988609142166,1.1602993908578332,NaN,NaN,NaN,NaN,NaN,NaN,1.16666,1.16885,NaN,NaN,52.373216778065306,54.12508483122067,0.6108714003345667
2018-09-18T01:00:00Z,1.16744,1.1703,1.16716,1.16909,0.002699134192528839,1.1659973965861645,1.1637910590496665,1.161901845718342,1.1609981319732963,1.1664704999999995,1.1722063363841326,1.1607346636158664,NaN,NaN,NaN,NaN,1.16716,1.1703,1.16666,1.1703,NaN,NaN,48.45341252815942,53.01378554442895,0.7283450768615624
2018-09-18T05:00:00Z,1.16909,1.17178,1.16724,1.16869,0.002830624607348207,1.16625383500653,1.163983174381052,1.1620362646150086,1.161074667973562,1.1667299999999996,1.172373661933896,1.1610863380661032,NaN,NaN,NaN,NaN,1.16716,1.17178,1.16666,1.17178,NaN,NaN,48.38111740531769,49.735915570514116,0.6736461204584597
2018-09-18T09:00:00Z,1.16869,1.17103,1.1672,1.17062,0.0029020085639661916,1.1666696602440032,1.1642434420523833,1.1622062395731272,1.1611696464016856,1.1671459999999996,1.1726469213795936,1.1616450786204056,1.1672,1.17103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.19226583667793,51.34226525671832,0.8157652836929669
2018-09-18T13:00:00Z,1.17062,1.17247,1.16547,1.16592,0.0031947222379685994,1.1665982640302885,1.164309189422878,1.1622797793835604,1.1612169136016688,1.1673669999999996,1.1722649510027232,1.162469048997276,1.16547,1.17247,1.16547,1.17247,NaN,NaN,NaN,NaN,NaN,NaN,45.49408206113923,50.355821767711596,0.35228516994199244
2018-09-18T17:00:00Z,1.16592,1.16744,1.16519,1.16686,0.0031272420781137053,1.1666231912654992,1.1644092212102162,1.1623704768215097,1.161273063715085,1.1673154999999995,1.1722120313258733,1.1624189686741258,NaN,NaN,1.16519,1.17247,NaN,NaN,NaN,NaN,NaN,NaN,39.916602661210966,47.53431685300935,0.4534874822925577
2018-09-18T21:00:00Z,1.16686,1.16827,1.16632,1.16673,0.0030431533582484334,1.1666333635259278,1.1645002321431488,1.162456804013163,1.1613273615885666,1.1672589999999998,1.1721551736103746,1.162362826389625,NaN,NaN,NaN,NaN,NaN,NaN,1.16632,1.16827,NaN,NaN,28.044147288228512,37.818277336859545,0.445978222782087
2018-09-19T01:00:00Z,1.16673,1.16776,1.16554,1.16752,0.0029843566898021087,1.166717805094887,1.164618654412045,1.1625570653198332,1.1613889798812178,1.1671819999999997,1.1720104266612745,1.162353573338725,NaN,NaN,NaN,NaN,1.16554,1.16776,1.16554,1.16827,NaN,NaN,34.12189417010766,34.027548039849016,0.5350010493802273
2018-09-19T05:00:00Z,1.16752,1.17154,1.16733,1.17023,0.0030719026405305327,1.1670522998477548,1.1648387071802,1.1627090046204305,1.1614769502306583,1.1672384999999996,1.1721804885698217,1.1622965114301775,NaN,NaN,NaN,NaN,1.16554,1.17154,1.16554,1.17154,NaN,NaN,48.14462775298455,36.77022307044021,0.8026615660614705
2018-09-19T09:00:00Z,1.17023,1.17056,1.16606,1.16748,0.003173909594778348,1.1670930331955878,1.1649422872907804,1.1628034797764615,1.1615366820691593,1.1671284999999998,1.1719445493169125,1.162312450683087,1.16606,1.17056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.78462249884794,42.017048140646686,0.5364925665073556
2018-09-19T13:00:00Z,1.16748,1.16928,1.16498,1.16834,0.003254344623722766,1.1672117919388652,1.165075530926436,1.162913113840294,1.1616043767749389,1.1670144999999998,1.1715968333599067,1.162432166640093,1.16498,1.17056,1.16498,1.16928,NaN,NaN,NaN,NaN,NaN,NaN,41.99458202123515,44.64127742435585,0.6446315551371221
2018-09-19T17:00:00Z,1.16834,1.16836,1.16687,1.16728,0.003128320007742568,1.1672182879446875,1.1651619806940268,1.1629995868335554,1.1616608506378747,1.1670434999999997,1.1716248459838137,1.1624621540161857,NaN,NaN,1.16498,1.16928,NaN,NaN,NaN,NaN,NaN,NaN,20.796152649701188,35.525119056594725,0.5258111918239724
2018-09-19T21:00:00Z,1.16728,1.16816,1.16686,1.16808,0.0029977257214752473,1.1673003557594792,1.1652764128236728,1.1631001890744752,1.1617247227708312,1.1672549999999997,1.1716121756934528,1.1628978243065466,NaN,NaN,NaN,NaN,NaN,NaN,1.16686,1.16816,NaN,NaN,23.620297616899823,28.80367742927869,0.5946714176846154
2018-09-20T01:00:00Z,1.16808,1.1687,1.16762,1.16784,0.0028607453127984417,1.1673517504490527,1.165376945654117,1.163194046716565,1.1617855713004746,1.1675219999999997,1.1712964223429136,1.1637475776570858,NaN,NaN,NaN,NaN,1.16762,1.1687,1.16686,1.1687,NaN,NaN,19.775579380834284,21.397343215811734,0.542125651438726
2018-09-20T05:00:00Z,1.16784,1.1709,1.16773,1.1692,0.002882834933312847,1.1675277742158097,1.1655268693539556,1.1633129764845538,1.1618593467104201,1.1678329999999997,1.1710418259572037,1.1646241740427956,NaN,NaN,NaN,NaN,1.16762,1.1709,1.16686,1.1709,NaN,NaN,31.75676456888675,25.05088052220692,0.7130062549717473
2018-09-20T09:00:00Z,1.1692,1.1778,1.16862,1.177,0.0033326324380762128,1.168429890957161,1.1659767960459573,1.1635840066531764,1.162009999976983,1.1684999999999999,1.1731734355694599,1.16382656443054,1.16862,1.1778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.26485126895985,35.93239840622693,1.4093952268804202
2018-09-20T13:00:00Z,1.177,1.17772,1.1739,1.1758,0.003367444406785066,1.169131806104098,1.1663620197304296,1.1638259075115294,1.1621472139075604,1.16902,1.1744509667666239,1.163589033233376,1.16862,1.1778,1.1739,1.17772,NaN,NaN,NaN,NaN,NaN,NaN,76.80891561275895,54.94351048353516,1.1241982589238624
2018-09-20T17:00:00Z,1.1758,1.17849,1.17572,1.17776,0.003324769806300414,1.1699535388560887,1.1668089993488442,1.1641018301350634,1.1623025650129577,1.1694859999999998,1.1761069528032229,1.1628650471967767,NaN,NaN,1.1739,1.17849,NaN,NaN,NaN,NaN,NaN,NaN,93.16344288121282,75.4124032543105,1.1248345401263364
2018-09-20T21:00:00Z,1.17776,1.17846,1.1773,1.17833,0.0031701433915646737,1.1707512970602707,1.1672608032959484,1.164383576072983,1.162462041978003,1.1699229999999998,1.1775855220405724,1.1622604779594272,NaN,NaN,NaN,NaN,NaN,NaN,1.1773,1.17846,NaN,NaN,93.16344288121282,87.71193379172816,1.0485791724634332
2018-09-21T01:00:00Z,1.17833,1.17867,1.17756,1.17784,0.003022990292167209,1.1714264116259592,1.1676756737549308,1.1646500399131219,1.1626150564856845,1.1704024999999998,1.1787553770505932,1.1620496229494064,NaN,NaN,NaN,NaN,1.17756,1.17867,1.1773,1.17867,NaN,NaN,96.1005174134542,94.14246772529323,0.9452058826528422
2018-09-21T05:00:00Z,1.17784,1.18031,1.17694,1.1793,0.0030477766998695424,1.1721762771853916,1.16813152968611,1.164940138132664,1.1627810758241355,1.1709954999999999,1.1800752455372536,1.161915754462746,NaN,NaN,NaN,NaN,1.17694,1.18031,1.17694,1.18031,NaN,NaN,97.23333442777039,95.49909824081243,0.9573090713791034
2018-09-21T09:00:00Z,1.1793,1.17938,1.17508,1.17579,0.0031372212213074463,1.1725204412629733,1.168431861855282,1.1651549868825124,1.1629105178557362,1.1713304999999998,1.1805967904671721,1.1620642095328275,1.17508,1.17938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.20846368610627,90.84743850911025,0.7406302724805969
2018-09-21T13:00:00Z,1.17579,1.17672,1.17328,1.1742,0.0031588482769283346,1.1726803992379282,1.1686580633511534,1.1653340960531557,1.1630228510114005,1.171606,1.1808695250321382,1.1623424749678617,1.17328,1.17938,1.17328,1.17672,NaN,NaN,NaN,NaN,NaN,NaN,56.89282346622162,77.77820719336607,0.6400114962177217
2018-09-21T17:00:00Z,1.1742,1.17556,1.17394,1.17482,0.0030489305428620214,1.1728841707390778,1.168899707925618,1.1655219357352715,1.1631402355784513,1.171816,1.1811705719314187,1.1624614280685812,NaN,NaN,1.17328,1.17672,NaN,NaN,NaN,NaN,NaN,NaN,33.927331461866565,56.676206204731464,0.6605631995789468
2018-09-23T21:00:00Z,1.17482,1.17532,1.17394,1.17474,0.0029297212183718724,1.173060916382975,1.1691287389873586,1.1657044716613056,1.1632556561199592,1.1722569999999999,1.1812840418200496,1.1632299581799501,NaN,NaN,NaN,NaN,NaN,NaN,1.17394,1.17532,NaN,NaN,28.605353792409844,39.80850290683265,0.6375312117467472
2018-09-24T01:00:00Z,1.17474,1.17479,1.17372,1.17438,0.0027968839884881603,1.1731865433941202,1.169334670791776,1.1658762643016758,1.1633663461088153,1.1726329999999998,1.181350676526544,1.1639153234734556,NaN,NaN,NaN,NaN,1.17372,1.17479,1.17372,1.17532,NaN,NaN,26.768660909374756,29.767115387883692,0.6001987166351478
2018-09-24T05:00:00Z,1.17438,1.17685,1.1724,1.17676,0.002914963703596138,1.1735268725946801,1.1696258601724907,1.1660917838204545,1.1634996162967872,1.1731345,1.1815860808592522,1.1646829191407477,NaN,NaN,NaN,NaN,1.1724,1.17685,1.1724,1.17685,NaN,NaN,32.28103020867837,29.21834830348763,0.7144865002404313
2018-09-24T09:00:00Z,1.17676,1.17751,1.17514,1.17518,0.0028760377247678414,1.1736843132999486,1.169843669577491,1.166271748497277,1.1636158390202023,1.1735175,1.1816029656650682,1.1654320343349318,1.17514,1.17751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.332040320848325,27.460577146300455,0.6028079314703194
2018-09-24T13:00:00Z,1.17518,1.18154,1.17495,1.17656,0.003141320744427288,1.173958188223763,1.170107055084256,1.1664754762498062,1.1637446366418918,1.1738339999999998,1.1818753864490312,1.1657926135509684,1.17495,1.18154,1.17495,1.18154,NaN,NaN,NaN,NaN,NaN,NaN,24.668305788291363,26.76045877260599,0.669498134263189
2018-09-24T17:00:00Z,1.17656,1.1766,1.17442,1.17464,0.003072654976968201,1.1740231226786428,1.1702848176299716,1.1666371499874337,1.1638530482175944,1.174192,1.1816890997072753,1.1666949002927245,NaN,NaN,1.17442,1.18154,NaN,NaN,NaN,NaN,NaN,NaN,8.788095160009481,18.929480423049696,0.5298782207448336
2018-09-24T21:00:00Z,1.17464,1.1759,1.17456,1.17524,0.0029488939071847507,1.1741390157568674,1.1704791385072277,1.1668075034530292,1.1639663512204044,1.1745369999999997,1.1815442022963984,1.167529797703601,NaN,NaN,NaN,NaN,NaN,NaN,1.17456,1.1759,NaN,NaN,10.538821395116516,14.665074114472425,0.5501626733654914
2018-09-25T01:00:00Z,1.17524,1.17559,1.1731,1.17412,0.00291611577095726,1.174137204732404,1.1706219173892973,1.1669523053648505,1.1640673825515446,1.1748789999999998,1.1810543539187202,1.1687036460812794,NaN,NaN,NaN,NaN,1.1731,1.17559,1.1731,1.1759,NaN,NaN,2.7882212694894855,7.371712608205133,0.43854603234165657
2018-09-25T05:00:00Z,1.17412,1.17746,1.17333,1.17608,0.0030028217873174536,1.1743222328531273,1.170835959844619,1.1671330517932692,1.16418691108337,1.1752789999999997,1.1806211153134623,1.1699368846865372,NaN,NaN,NaN,NaN,1.1731,1.17746,1.1731,1.17746,NaN,NaN,11.264531894575468,8.197191519727127,0.5749703023053149
2018-09-25T09:00:00Z,1.17608,1.17905,1.17579,1.178,0.0030211916596519237,1.1746724963909247,1.1711169025958104,1.1673482388864718,1.1643243547541822,1.175787,1.1800200797324212,1.1715539202675787,1.17579,1.17905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.332129681095775,12.794960948386882,0.7613936117303199
2018-09-25T13:00:00Z,1.178,1.17926,1.17652,1.17722,0.0030011065411053553,1.1749151157822653,1.171356239748916,1.1675437193045615,1.16445266963225,1.1761879999999998,1.1791894569831793,1.1731865430168202,1.17579,1.17926,1.17652,1.17926,NaN,NaN,NaN,NaN,NaN,NaN,47.87233448238889,27.822998686020014,0.6719165068471028
2018-09-25T17:00:00Z,1.17722,1.17757,1.17608,1.17661,0.002893170359597829,1.1750765333268114,1.171562269562684,1.1677232496153622,1.1645736380936205,1.1761684999999997,1.1791536249592607,1.1731833750407388,NaN,NaN,1.17608,1.17926,NaN,NaN,NaN,NaN,NaN,NaN,55.93290063122333,42.712454931569305,0.5739500031029707
2018-09-25T21:00:00Z,1.17661,1.17716,1.17564,1.17573,0.002795086762483696,1.1751387682480674,1.1717257099719904,1.1678817991279293,1.1646846466698033,1.1761649999999997,1.1791520085405747,1.1731779914594247,NaN,NaN,NaN,NaN,NaN,NaN,1.17564,1.17716,NaN,NaN,46.55093157259964,50.118722228737255,0.4271846742165649
2018-09-26T01:00:00Z,1.17573,1.17682,1.17564,1.17634,0.002679723422306286,1.175253171272061,1.1719066625221084,1.168049288254109,1.1648006203347805,1.1760939999999998,1.1789921677006985,1.173195832299301,NaN,NaN,NaN,NaN,1.17564,1.17682,1.17564,1.17716,NaN,NaN,35.398765381286275,45.96086586170305,0.542440608240317
2018-09-26T05:00:00Z,1.17634,1.17759,1.17578,1.17674,0.0026176003207129704,1.1753947740080553,1.1720962051683002,1.1682213815560079,1.1649194201324444,1.1760144999999997,1.1787453641529517,1.1732836358470478,NaN,NaN,NaN,NaN,1.17564,1.17759,1.17564,1.17759,NaN,NaN,35.19667151367166,39.04878948918583,0.6328334108483412
2018-09-26T09:00:00Z,1.17674,1.177,1.17301,1.17404,0.002715628869233468,1.17526574791205,1.172172432416602,1.1683366017232155,1.1650101721709276,1.1758244999999996,1.1785496530274189,1.1730993469725803,1.17301,1.177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.722821516285563,33.106086137081135,0.17258719381172474
2018-09-26T13:00:00Z,1.17404,1.17579,1.17257,1.17518,0.0027516553785739348,1.1752575814442359,1.172290376243402,1.1684721145603796,1.1651113644876347,1.1756185,1.1778375022578298,1.17339949774217,1.17257,1.177,1.17257,1.17579,NaN,NaN,NaN,NaN,NaN,NaN,24.89984901283361,29.606447347596916,0.40119433217052114
2018-09-26T17:00:00Z,1.17518,1.17982,1.17313,1.17403,0.003032965708675803,1.175140668925737,1.1723585967828765,1.1685821716977978,1.1652001071295488,1.1755304999999998,1.177852520461038,1.1732084795389617,NaN,NaN,1.17257,1.17982,NaN,NaN,NaN,NaN,NaN,NaN,8.565066106527803,20.72924554521563,0.17689776529164197
2018-09-26T21:00:00Z,1.17403,1.17574,1.17378,1.17539,0.0029563253009132428,1.1751644147423335,1.1724774753404108,1.1687169801790296,1.165301499098409,1.17559,1.1778322131967882,1.1733477868032116,NaN,NaN,NaN,NaN,NaN,NaN,1.17378,1.17574,NaN,NaN,18.83007307537547,17.431662731578935,0.45540120799251965
2018-09-27T01:00:00Z,1.17539,1.1756,1.174,1.1749,0.0028594449222765854,1.1751392323859207,1.1725724763074534,1.1688394162150884,1.1653970065700665,1.1755939999999998,1.1778309836881635,1.173357016311836,NaN,NaN,NaN,NaN,1.174,1.1756,1.17378,1.17574,NaN,NaN,16.613090982937816,14.669410054947003,0.344880406667284
2018-09-27T05:00:00Z,1.1749,1.17517,1.1685,1.17111,0.0031316274278282543,1.174755495968214,1.1725151242953964,1.1688843782702352,1.165453852275837,1.1754124999999997,1.178370153634502,1.1724548463654976,NaN,NaN,NaN,NaN,1.1685,1.1756,1.1685,1.17574,NaN,NaN,16.613090982937816,17.35208501375034,-0.22735021264987243
2018-09-27T09:00:00Z,1.17111,1.17202,1.16728,1.1675,0.0032465111829833764,1.1740644963521936,1.1723184527544004,1.1688569648391414,1.1654742119546844,1.1750684999999998,1.1796053150744779,1.1705316849255218,1.16728,1.17202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.348084014090149,13.191421993321901,-0.33412039897511997
2018-09-27T13:00:00Z,1.1675,1.16966,1.16629,1.16734,0.003255331812770269,1.1734240681281751,1.1721232193130513,1.1688269259314357,1.1654927770098615,1.1745975,1.180171460442932,1.1690235395570678,1.16629,1.17202,1.16629,1.16966,NaN,NaN,NaN,NaN,NaN,NaN,0,7.653724999009294,-0.15101825482117917
2018-09-27T17:00:00Z,1.16734,1.16738,1.1639,1.1641,0.003271379540429546,1.1725360616397775,1.171808583261559,1.168733323437744,1.1654789185321515,1.1740435,1.1812416255211708,1.1668453744788292,NaN,NaN,1.1639,1.16966,NaN,NaN,NaN,NaN,NaN,NaN,0,2.1160280046966875,-0.1907006532988828
2018-09-27T21:00:00Z,1.1641,1.16436,1.1633,1.16423,0.0031134238589702974,1.171745008150275,1.1715113839179685,1.1686441487162045,1.1654664914820803,1.1734269999999998,1.1816906023635014,1.1651633976364981,NaN,NaN,NaN,NaN,NaN,NaN,1.1633,1.16436,NaN,NaN,0.5308798021068424,0.1769599340355866,-0.056476436996812464
2018-09-28T01:00:00Z,1.16423,1.16495,1.16378,1.16463,0.00297460786904384,1.1710673883264393,1.171241525725107,1.1685646606228144,1.165458168183751,1.1729264999999998,1.1820077053726905,1.163845294627309,NaN,NaN,NaN,NaN,1.16378,1.16495,1.1633,1.16495,NaN,NaN,2.7797405600370855,1.1035401207146152,0.04320491281095949
2018-09-28T05:00:00Z,1.16463,1.16512,1.16113,1.16153,0.003047135878397847,1.170159065628683,1.1708606815790243,1.1684253604124617,1.1654190819331665,1.1722409999999999,1.1825120387021262,1.1619699612978736,NaN,NaN,NaN,NaN,1.16113,1.16512,1.16113,1.16512,NaN,NaN,2.7797405600370855,2.0301203073936436,-0.0214175659654813
2018-09-28T09:00:00Z,1.16153,1.16174,1.157,1.1585,0.0031680547442265697,1.1690486784259513,1.1703759489680823,1.168228818622116,1.1653502353467668,1.17146,1.1832968610712424,1.1596231389287575,1.157,1.16174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.248860757930243,2.6027806260014437,-0.04744243097885236
2018-09-28T13:00:00Z,1.1585,1.16298,1.1572,1.1614,0.003354622262496093,1.168320232861575,1.170023950969334,1.168093594490985,1.1653109295224209,1.170726,1.183132776213814,1.158319223786186,1.157,1.16298,1.1572,1.16298,NaN,NaN,NaN,NaN,NaN,NaN,10.486715909402669,5.171772409123332,0.1241569993977915
2018-09-28T17:00:00Z,1.1614,1.16182,1.16014,1.16042,0.0032350063866035234,1.1675678297319012,1.1696473254411248,1.1679416421248268,1.1652622635570236,1.1698469999999999,1.1825551880699234,1.1571388119300763,NaN,NaN,1.1572,1.16298,NaN,NaN,NaN,NaN,NaN,NaN,19.425344988188662,10.720307218507193,0.1290973997185838
2018-09-30T21:00:00Z,1.16042,1.16189,1.16027,1.16072,0.003119648787560427,1.1669156554717202,1.1692972342473553,1.1677986393104738,1.1652170669047148,1.1690219999999998,1.1818502400983906,1.156193759901609,NaN,NaN,NaN,NaN,NaN,NaN,1.16027,1.16189,NaN,NaN,29.43404184210772,19.78203424656635,0.17641703240956497
2018-10-01T01:00:00Z,1.16072,1.16089,1.15912,1.1595,0.0030232453027346858,1.1662094025696517,1.1689130289827532,1.1676343098191773,1.165160180666857,1.1681664999999999,1.1811377902604077,1.155195209739592,NaN,NaN,NaN,NaN,1.15912,1.16089,1.15912,1.16189,NaN,NaN,26.899873772600092,25.25308686763216,0.16593531460580144
2018-10-01T05:00:00Z,1.1595,1.1608,1.15738,1.1607,0.0030515849239679213,1.1656846975630182,1.1685909494148021,1.167496996753451,1.1651158007597242,1.1674149999999999,1.1802875980291818,1.154542401970818,NaN,NaN,NaN,NaN,1.15738,1.16089,1.15738,1.16189,NaN,NaN,31.049312487019574,29.127742700575794,0.23917464117278345
2018-10-01T09:00:00Z,1.1607,1.16252,1.15882,1.161,0.003097900286541644,1.1652385358903499,1.1682932651240256,1.1673683433523925,1.165074847518334,1.166648,1.179123974672174,1.1541720253278258,1.15882,1.16252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.85391786465633,33.601034708092,0.27364493963758424
2018-10-01T13:00:00Z,1.161,1.16111,1.15634,1.15688,0.00321733598036011,1.1644424848531736,1.167845686099554,1.1671606533850183,1.1649933067470073,1.1656549999999997,1.1779195350511897,1.1533904649488096,1.15634,1.16252,1.15634,1.16111,NaN,NaN,NaN,NaN,NaN,NaN,50.38265334116732,41.42862789761441,0.142261204221179
2018-10-01T17:00:00Z,1.15688,1.15804,1.15638,1.1578,0.003106097696048673,1.1638098672481094,1.1674517376250617,1.1669752939120477,1.1649217315554947,1.1648429999999999,1.1769285287025597,1.15275747129744,NaN,NaN,1.15634,1.16111,NaN,NaN,NaN,NaN,NaN,NaN,61.128991684090465,51.45518762997137,0.2086184571094469
